ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
10609,0,0,0,0,0,0,0,0,0,0
10610,0,0,0,0,0,0,0,0,0,0
10611,14,14,14,14,14,14,14,14,14,14
10612,0,0,0,0,0,0,0,0,0,0
10613,24,24,24,24,24,24,24,24,24,24
10614,28,13,0,16,31,11,22,23,5,18
10615,27,27,27,27,27,27,27,27,27,27
10616,0,0,0,0,0,0,0,0,0,0
10617,0,0,0,0,0,0,0,0,0,0
10618,19,19,19,19,19,19,19,19,19,19
10619,63,63,63,63,63,63,63,63,63,63
10620,0,0,0,0,0,0,0,0,0,0
10621,15,0,0,0,0,0,0,0,0,9
10622,0,2,13,0,28,20,5,9,18,0
10623,17,17,17,17,17,17,17,17,17,17
10624,0,0,0,0,0,0,0,0,0,0
10625,0,0,0,0,0,0,0,0,0,0
10626,0,0,0,0,0,0,0,0,0,0
10627,12,12,12,12,12,12,12,12,12,12
10628,0,0,0,0,0,0,0,0,0,0
10629,10,10,10,10,10,10,10,10,10,10
10630,0,0,0,0,0,0,0,0,0,0
10631,0,0,0,0,0,0,0,0,0,0
10632,0,0,0,0,0,0,0,0,0,0
10633,15,15,15,15,15,15,15,15,15,15
10634,0,0,0,0,0,0,0,0,0,0
10635,0,0,0,0,0,0,0,0,0,0
10636,0,0,0,13,0,0,0,0,0,0
10637,0,0,0,28,0,0,6,0,9,35
10638,0,0,0,0,0,0,0,0,0,0
10639,0,0,0,0,0,0,0,0,0,0
10640,0,0,0,0,0,21,0,0,0,0
10641,0,0,0,20,0,0,0,7,9,0
10642,37,37,37,37,37,37,37,37,37,37
10643,10,10,10,10,10,10,10,10,10,10
10644,0,0,0,0,0,0,0,0,0,0
10645,0,0,0,13,0,0,0,0,0,20
10646,0,0,0,0,0,24,17,0,0,9
10647,3,3,3,8,3,3,3,3,3,3
10648,0,0,0,0,0,0,0,0,0,0
10649,0,0,0,0,0,0,0,0,0,0
10650,17,17,17,17,17,17,17,17,17,17
10651,0,0,0,0,0,0,0,0,0,0
10652,0,0,0,0,0,0,0,0,10,0
10653,0,28,18,0,0,14,0,0,0,0
10654,16,0,0,0,0,0,0,0,0,13
10655,0,0,0,0,0,0,0,0,0,0
10656,0,0,9,0,0,0,0,0,0,0
10657,0,0,0,0,0,0,0,0,0,0
10658,0,0,0,0,0,0,0,0,0,0
10659,0,0,0,0,0,0,0,0,0,0
10660,0,0,0,0,0,0,0,0,0,0
10661,7,23,18,11,0,8,15,0,19,11
10662,20,8,11,26,26,19,22,8,17,9
10663,21,21,21,21,21,21,21,21,21,21
10664,0,0,0,0,0,0,0,0,0,0
10665,9,0,0,0,0,14,0,2,0,0
10666,0,0,0,15,0,0,0,0,0,0
10667,10,10,10,10,10,10,10,10,10,10
10668,0,0,0,0,0,0,0,0,0,0
10669,0,10,0,0,0,20,0,0,0,0
10670,18,18,18,18,18,18,18,18,18,18
10671,0,0,0,3,30,0,21,0,0,0
10672,0,0,4,6,12,0,0,9,0,0
10673,0,0,0,0,0,0,0,0,0,0
10674,0,0,6,0,0,8,0,0,0,0
10675,0,0,0,0,0,0,0,0,0,0
10676,7,16,20,12,34,20,18,21,12,17
10677,0,0,4,20,6,0,0,0,0,0
10678,0,0,0,0,0,0,0,0,21,0
10679,0,16,18,17,40,2,11,16,15,20
10680,0,0,0,0,0,0,0,0,0,0
10681,0,0,0,0,0,0,0,0,0,0
10682,0,0,0,0,0,0,0,0,0,0
10683,0,0,3,0,0,0,0,0,0,0
10684,0,0,0,0,0,0,0,0,0,0
10685,41,0,0,0,0,0,15,0,0,0
10686,0,0,0,0,0,0,0,0,0,0
10687,26,26,26,26,26,26,26,26,26,26
10688,0,0,0,0,0,0,0,0,0,0
10689,0,0,0,0,0,0,0,0,0,0
10690,0,0,0,0,0,0,0,0,0,0
10691,27,27,27,27,27,27,27,27,27,27
10692,0,0,0,0,0,0,0,0,0,0
10693,11,10,9,16,13,0,7,8,0,0
10694,20,20,15,0,19,10,0,45,13,30
10695,1,1,1,1,1,1,1,1,1,1
10696,0,0,0,0,0,0,0,11,0,0
10697,0,0,0,0,0,0,0,0,0,0
10698,0,0,0,0,0,0,0,0,0,0
10699,0,0,0,0,0,0,0,0,0,0
10700,0,11,0,0,34,0,0,0,0,0
10701,15,4,9,0,21,0,23,0,0,0
10702,0,0,0,0,0,0,0,0,0,0
10703,0,0,0,0,0,16,21,0,0,0
10704,0,0,0,0,0,0,0,0,0,0
10705,20,20,20,20,20,20,20,20,20,20
10707,31,31,31,31,31,31,31,31,31,31
10708,0,0,0,0,0,0,0,0,0,0
10709,0,0,0,0,0,0,0,9,0,0
10710,0,0,0,0,0,0,0,0,0,0
10711,0,0,16,0,0,22,0,0,0,0
10712,4,4,4,4,4,4,4,4,4,4
10713,0,0,0,0,0,0,0,0,0,0
10714,0,0,0,0,0,0,0,0,0,0
10715,0,0,0,0,0,0,0,0,0,0
10716,0,0,0,0,0,0,0,0,0,0
10717,0,18,0,19,0,0,8,0,0,15
10718,0,0,0,0,0,0,0,0,0,0
10719,0,0,0,0,0,0,0,0,0,0
10720,1,1,1,1,1,1,1,1,1,1
10721,26,0,0,0,0,0,0,0,0,0
10722,0,0,10,13,0,0,25,15,0,0
10723,22,27,22,19,11,20,0,6,26,5
10724,0,0,0,0,0,0,0,0,0,0
10725,0,0,0,29,0,9,6,0,0,0
10726,10,10,10,10,10,10,10,10,10,10
10727,0,0,15,0,0,23,0,25,0,0
10728,0,0,0,0,0,0,0,0,0,0
10729,0,0,0,0,0,0,0,0,0,0
10730,0,0,0,0,7,0,0,3,15,0
10731,23,0,0,0,0,0,0,0,0,0
10732,0,0,0,0,0,0,0,0,0,0
10733,0,0,0,0,0,0,0,0,0,0
10734,44,6,0,3,0,38,23,0,27,0
10735,0,0,0,0,0,0,0,0,0,0
10736,0,0,0,0,0,0,0,0,0,0
10737,18,18,18,18,18,18,18,18,18,18
10738,0,0,0,11,0,17,31,0,0,0
10739,0,0,0,0,0,0,0,0,0,0
10740,0,0,0,0,0,0,0,0,0,0
10741,0,0,0,0,0,0,0,0,0,0
10742,0,0,0,0,0,0,0,0,0,0
10743,0,0,9,0,0,0,0,0,0,0
10745,30,0,0,0,27,0,0,0,0,0
10746,0,33,20,21,18,11,0,0,21,10
10747,16,16,16,16,16,16,16,16,16,16
10748,0,0,0,0,0,0,0,0,0,0
10749,0,0,0,0,0,0,0,0,0,0
10750,0,25,13,0,0,25,0,0,0,0
10751,0,0,0,0,0,0,0,0,0,0
10752,0,0,0,0,0,0,0,0,0,0
10753,0,0,0,0,0,0,0,0,0,0
10754,0,0,0,0,0,0,0,0,0,0
10755,0,0,0,0,0,0,0,0,0,0
10756,21,12,16,23,19,0,49,12,2,16
10757,0,0,0,0,0,0,0,0,0,0
10758,0,0,0,0,0,0,0,0,0,0
10759,0,0,0,0,0,0,0,0,0,0
10760,23,23,23,23,23,23,23,23,23,23
10761,0,0,0,0,0,0,0,0,0,0
10762,12,12,12,12,12,12,12,12,12,12
10763,21,21,12,11,16,16,17,13,24,27
10764,9,23,23,10,19,7,19,27,16,0
10765,0,0,0,0,0,0,0,0,0,0
10766,0,23,0,0,0,0,0,0,0,0
10767,0,0,0,0,0,0,9,21,0,0
10768,0,0,0,0,0,0,0,0,0,0
10769,0,0,0,0,0,0,0,0,0,0
10770,0,0,0,0,0,0,0,0,0,0
10771,0,0,0,0,0,0,0,0,0,0
10772,0,0,0,23,0,14,16,0,0,28
10773,0,26,0,0,15,0,0,0,9,0
10774,17,17,17,17,17,17,17,17,17,17
10775,26,0,0,0,0,0,0,0,0,0
10776,0,0,0,0,0,0,0,0,0,0
10777,0,0,0,0,0,0,0,0,0,0
10778,0,0,0,0,0,0,0,0,0,0
10779,0,0,0,0,0,0,0,0,0,0
10780,0,0,0,11,0,19,0,0,0,0
10781,20,20,20,20,20,20,20,20,20,20
10782,23,9,0,38,31,17,20,20,0,13
10783,12,12,12,12,12,12,12,12,12,12
10784,0,0,0,0,0,0,0,0,0,0
10785,0,0,0,18,0,0,12,0,0,0
10786,0,0,0,0,0,10,0,0,9,9
10787,0,0,0,0,0,0,0,0,0,0
10788,0,0,0,0,0,0,10,0,0,0
10789,0,0,0,0,0,0,0,0,0,0
10790,0,0,0,0,0,0,0,0,0,0
10791,0,0,0,0,0,0,0,0,0,0
10792,0,0,0,0,0,0,0,0,0,0
10793,0,0,0,12,0,0,0,0,0,0
10794,0,0,0,0,0,0,0,0,0,0
10795,0,0,0,0,0,0,0,0,0,0
10796,0,0,0,0,0,0,0,0,0,0
10797,0,22,3,0,0,20,23,9,0,0
10798,13,9,25,9,14,0,22,15,2,16
10799,23,23,23,23,23,23,23,23,23,23
10800,0,0,0,0,0,0,0,0,0,0
10801,0,0,0,14,12,0,11,0,0,0
10802,0,0,0,0,0,0,0,0,18,0
10803,9,18,13,13,22,22,11,18,16,24
10804,0,0,0,0,0,0,0,0,0,0
10805,1,1,1,1,1,1,1,1,1,1
10806,0,0,0,0,0,0,0,11,0,0
10807,0,0,0,0,0,0,0,0,0,0
10808,0,0,0,0,0,0,0,0,0,0
10809,0,0,0,0,0,0,0,0,0,0
10810,0,0,0,11,0,0,0,0,0,0
10811,0,0,0,0,0,0,0,0,0,0
10812,9,0,0,0,0,18,0,0,0,0
10813,0,0,0,0,0,0,0,0,0,0
10814,0,0,0,0,0,0,0,0,0,0
10815,0,19,0,0,0,18,0,0,6,0
10816,0,0,23,0,0,0,0,0,0,26
10817,17,22,0,0,0,0,12,0,0,0
10818,15,17,18,18,22,13,8,17,27,39
10819,9,22,29,0,0,0,0,0,0,0
10820,18,0,0,0,0,0,0,0,0,23
10821,0,0,38,0,0,0,0,0,0,0
10822,4,4,4,4,4,4,4,4,4,4
10823,0,0,0,0,0,7,0,0,0,0
10824,0,0,0,0,0,0,0,0,5,14
10825,0,17,0,0,0,0,0,0,0,0
10826,0,0,0,0,0,0,0,0,0,0
10827,0,0,10,0,0,0,0,0,0,0
10828,0,0,13,17,0,2,0,10,0,0
10829,9,0,0,0,18,0,0,0,0,0
10830,19,0,0,0,0,0,0,0,0,0
10831,0,0,0,0,0,0,0,0,0,0
10833,0,0,0,0,2,0,0,0,0,0
10834,0,0,0,0,0,0,0,0,0,0
10836,0,0,0,0,0,0,0,0,0,0
10837,0,0,14,0,0,0,0,0,13,0
10838,0,0,0,0,0,0,0,0,0,0
10839,0,0,21,13,18,0,4,0,25,0
10840,0,0,0,0,0,0,0,0,0,0
10841,19,22,15,19,22,22,21,0,0,0
10842,26,6,25,10,11,20,4,22,16,9
10843,0,0,0,0,0,0,0,0,0,0
10844,8,14,19,0,8,7,14,7,21,14
10845,11,0,14,12,0,6,0,7,0,0
10846,0,10,18,17,22,0,15,17,41,17
10847,0,32,23,0,0,0,0,0,0,0
10848,30,0,27,0,16,0,15,27,7,0
10849,0,0,0,0,0,0,0,0,0,0
10850,0,0,0,0,0,0,0,26,0,0
10852,11,7,5,5,21,0,15,6,13,20
10853,0,0,0,0,0,0,0,0,0,0
10854,0,0,5,0,9,3,0,23,0,23
10855,0,0,0,15,0,34,0,0,0,0
10856,0,19,0,0,0,0,0,0,0,0
10857,0,0,0,22,26,0,0,0,0,14
10858,0,0,0,0,0,0,0,0,0,0
10859,0,0,0,0,0,21,23,0,0,0
10860,11,4,11,32,19,28,17,16,11,8
10861,0,23,24,14,16,0,11,20,13,0
10862,0,11,0,11,27,0,0,0,4,22
10863,0,0,0,0,0,0,0,0,0,0
10864,0,0,21,18,19,0,14,20,21,25
10865,0,0,0,31,0,0,0,0,0,0
10866,22,0,10,4,0,8,6,0,0,0
10867,16,0,0,6,23,0,15,22,0,0
10868,16,16,16,16,16,16,16,16,16,16
10869,0,0,0,0,7,0,0,0,0,0
10870,0,9,0,0,14,4,0,34,0,0
10871,0,0,0,0,0,0,0,23,0,8
10872,0,0,0,0,0,0,32,0,0,0
10873,1,1,1,1,1,1,1,1,1,1
10874,0,0,0,0,0,0,0,0,0,0
10875,22,22,22,22,22,22,22,22,22,22
10876,0,0,0,0,0,0,0,0,0,0
10877,7,0,0,0,0,0,0,0,0,0
10878,6,6,6,6,6,6,6,6,6,6
10879,11,13,23,30,0,0,15,30,13,32
10880,0,0,0,0,0,0,0,0,0,0
10881,18,0,25,0,0,0,0,0,0,0
10882,0,0,0,0,0,0,0,0,0,0
10884,0,0,0,0,0,0,0,0,0,0
10885,19,21,41,22,30,7,7,21,21,4
10886,0,0,0,0,0,0,0,0,0,0
10887,0,0,0,0,0,0,0,22,0,0
20001,20,20,20,20,20,20,20,20,20,20
20002,0,0,0,0,0,0,0,0,0,0
20003,0,0,8,0,0,0,23,0,11,0
20004,14,14,14,14,14,14,14,14,14,14
20005,20,20,20,20,20,20,20,20,20,20
20006,16,0,0,24,0,0,0,0,0,4
20007,9,9,9,9,9,9,9,9,9,9
20008,24,24,24,24,24,24,24,24,24,24
20009,15,15,15,15,15,15,15,15,15,15
20010,22,32,43,10,15,19,22,30,24,25
20011,0,16,0,0,0,0,0,11,0,0
20012,14,14,14,14,14,14,14,14,14,14
20013,32,32,32,32,32,32,32,32,32,32
20014,3,3,3,3,3,3,3,3,3,9
20015,0,0,0,0,0,0,0,0,0,0
20016,26,16,16,25,13,31,14,17,22,0
20017,0,0,0,0,0,0,0,0,0,0
20018,0,0,0,0,0,0,0,0,0,0
20019,0,0,0,0,0,0,0,0,0,0
20020,1,1,1,1,1,1,1,1,1,1
20021,27,27,27,27,27,27,27,27,27,27
20022,15,0,10,0,28,0,0,0,0,0
20023,0,0,0,0,0,0,0,0,0,0
20024,21,7,4,0,0,0,0,0,0,28
20025,18,18,18,18,18,18,18,18,18,18
20026,18,18,18,18,24,18,18,18,18,23
20027,0,0,0,0,0,0,0,0,14,0
20028,0,0,0,0,0,0,0,0,0,0
20029,0,0,0,0,0,0,0,0,0,0
20030,4,4,4,4,4,4,4,4,4,4
20031,0,0,0,0,0,0,0,0,0,0
20032,22,22,22,22,22,22,22,22,22,22
20033,0,12,0,0,8,0,0,0,0,0
20034,0,0,0,0,0,0,0,0,0,0
20035,0,0,0,0,0,0,0,0,0,0
20036,0,0,5,0,0,0,0,0,0,0
20037,6,6,6,6,6,6,6,6,6,6
20038,0,0,0,0,0,0,0,0,0,0
20039,0,0,0,0,0,0,0,0,0,0
20040,0,0,0,0,0,0,0,0,0,0
20041,0,0,0,0,0,0,0,0,0,0
20042,27,27,27,27,27,27,27,27,27,27
20043,0,0,0,0,0,0,0,0,0,0
20044,0,0,0,0,0,0,0,0,0,0
20045,0,0,0,9,0,0,0,0,0,0
20046,16,16,16,16,16,16,16,16,16,16
20047,0,0,0,0,0,0,0,0,0,0
20048,31,22,26,0,11,0,27,13,0,17
20049,8,8,8,8,8,8,8,8,8,8
20050,5,5,5,5,5,5,5,5,5,5
20051,0,0,0,0,0,0,0,0,0,0
20052,6,0,0,0,0,0,0,0,0,0
20053,0,0,0,0,0,0,0,0,0,0
20054,2,21,28,7,3,0,10,22,17,7
20055,0,0,0,0,0,0,0,0,0,0
20056,5,5,5,5,5,5,5,5,5,5
20057,0,0,0,0,0,0,0,0,0,0
20058,10,8,26,12,12,21,24,16,9,14
20059,34,34,34,34,34,34,34,34,34,34
20060,0,0,0,15,0,0,0,0,0,0
20061,0,0,0,0,24,0,0,0,0,0
20062,0,0,26,7,11,12,0,0,0,0
20063,22,22,22,22,22,22,22,22,22,22
20064,0,0,0,0,33,0,0,0,0,0
20065,0,0,8,0,0,0,0,0,0,0
20066,0,0,0,0,0,0,0,0,0,0
20067,7,21,17,23,20,20,8,7,7,10
20068,5,5,5,5,5,5,5,5,5,5
20069,0,0,0,0,0,0,0,8,0,0
40001,0,0,0,0,0,0,0,0,0,0
40002,0,0,0,0,0,0,0,0,0,0
40003,23,23,23,23,23,23,23,23,23,23
40004,0,0,0,0,0,0,0,0,0,0
40005,0,0,0,0,0,0,0,0,0,0
40006,0,0,0,0,19,14,0,0,0,17
40007,0,0,0,0,25,0,0,0,0,0
40008,14,0,23,19,0,7,0,0,0,0
40009,0,0,0,0,0,0,0,0,0,0
40010,24,24,24,24,24,24,24,24,24,24
40011,0,0,0,0,0,0,0,25,3,0
40012,0,0,0,0,0,0,0,0,0,0
40013,0,10,0,0,0,4,0,0,29,0
40014,0,44,12,25,8,15,0,24,22,0
40015,0,0,0,0,0,0,0,0,0,0
40016,0,0,0,0,0,0,0,0,0,0
40017,38,38,38,38,38,38,38,38,38,38
40018,8,8,8,8,8,8,8,8,8,8
40019,0,0,0,9,0,0,0,0,0,0
40020,0,30,0,0,0,17,16,0,11,0
40021,15,15,15,15,15,15,15,15,15,15
40022,33,18,17,8,25,0,0,13,0,25
40023,0,0,0,0,0,0,0,0,0,0
40024,32,0,0,26,15,0,0,0,19,19
40025,0,0,0,0,0,0,0,0,0,0
40026,0,0,0,0,0,0,0,0,0,0
40027,0,0,0,0,0,0,0,0,0,0
40028,30,19,17,0,17,10,0,16,14,17
40029,0,0,0,0,0,0,0,0,0,0
40030,0,0,0,0,0,0,0,0,0,0
40031,22,22,22,22,22,22,22,22,22,22
40032,0,0,0,0,0,0,0,0,0,0
40033,15,0,0,0,0,17,18,0,4,0
40034,0,0,0,0,0,0,0,0,0,0
40035,33,33,33,33,33,33,33,33,33,33
40036,0,0,18,19,0,9,0,0,0,0
40037,0,0,26,15,0,0,0,0,22,0
40038,0,7,0,0,7,0,0,0,0,17
40039,0,0,0,0,0,0,18,0,0,0
40040,0,0,0,0,0,0,0,44,0,10
40041,31,31,31,31,31,31,31,31,31,31
40042,0,7,0,0,0,0,0,0,0,0
40043,0,0,0,0,0,4,0,0,0,0
40044,0,0,0,0,0,0,0,0,0,0
40045,0,0,0,0,0,0,0,0,0,0
40046,30,22,18,18,13,20,16,0,0,29
40047,0,0,0,0,0,0,0,22,0,0
40048,0,0,0,0,0,0,0,0,0,0
40049,2,2,2,2,2,16,2,11,2,2
40050,0,0,0,0,0,0,0,0,0,0
40051,0,0,0,0,0,0,0,0,0,0
40052,0,0,0,0,0,0,0,0,0,0
40054,19,19,19,19,19,19,19,19,19,19
40055,0,11,0,0,0,0,0,0,16,0
40056,0,0,0,0,0,0,0,24,0,9
40058,0,0,0,0,0,0,0,0,0,0
40059,17,17,17,17,17,17,17,17,17,17
40060,0,31,36,0,0,0,0,0,0,0
40061,0,19,0,0,0,0,0,9,0,0
40062,1,1,1,1,1,1,1,1,1,1
40063,14,0,0,0,0,0,0,0,0,0
40066,0,0,0,0,0,0,0,0,0,0
40067,0,0,0,0,0,0,0,0,0,0
40068,0,0,0,0,0,0,0,0,0,0
40069,0,22,0,0,0,0,0,0,0,0
40070,0,0,0,0,0,0,17,0,25,0
40071,8,9,8,4,33,20,18,4,12,17
40072,0,0,0,0,0,0,0,0,0,0
40073,6,6,6,6,6,6,6,6,6,6
40075,0,0,0,4,0,0,0,0,0,19
40076,0,0,0,17,20,14,7,2,0,0
40077,20,16,0,0,0,0,0,9,0,0
40078,21,21,21,21,21,21,21,21,21,21
40079,0,0,0,0,0,0,0,0,0,0
40080,0,0,0,0,0,0,0,0,0,0
40081,19,19,19,19,19,19,19,19,19,19
40082,0,0,0,0,0,0,0,0,0,0
40083,0,0,0,0,0,0,0,0,0,0
40085,21,36,0,12,7,0,21,14,0,18
40086,4,4,4,4,4,4,4,4,4,4
40087,0,0,0,0,0,0,0,0,0,0
40089,0,0,0,0,0,0,17,0,10,0
40090,8,8,8,8,8,8,8,8,8,8
40091,0,0,0,0,0,0,0,0,0,0
40092,0,2,16,0,0,0,0,0,0,0
40093,0,0,0,0,0,0,0,0,0,0
40094,0,0,0,0,0,0,0,0,0,0
40095,21,0,7,23,4,20,17,26,0,13
40096,0,0,0,0,0,0,0,0,0,0
40097,0,0,20,0,20,0,0,0,0,0
40098,0,0,28,0,0,0,0,0,0,0
40099,0,0,0,0,0,0,0,0,0,0
40100,0,0,0,0,0,0,0,0,0,0
40101,0,11,0,17,19,31,13,11,0,5
40102,0,0,0,0,0,0,0,0,0,0
40103,0,0,0,0,0,0,0,0,0,0
40104,40,0,0,0,0,0,0,0,0,15
40105,0,0,0,0,0,0,0,0,0,0
40106,13,18,0,13,0,20,12,0,18,0
40107,11,11,11,11,11,11,11,11,11,11
40108,0,0,0,0,0,0,0,0,0,0
40109,0,0,0,0,0,0,0,0,21,18
40110,36,0,0,0,0,0,0,0,0,0
40111,16,16,16,16,16,16,16,16,16,16
40113,24,24,24,24,24,24,24,24,24,24
40114,0,0,0,0,0,0,0,0,0,0
40115,20,20,20,20,20,20,20,23,20,20
40116,0,0,0,0,0,0,0,0,0,0
40118,0,0,0,33,0,0,0,0,0,0
40119,0,0,0,0,0,0,0,0,0,0
40120,25,25,25,25,25,25,25,25,25,25
40121,0,0,0,0,0,0,0,0,0,0
40122,0,0,0,0,0,0,0,0,0,0
40123,0,0,0,0,0,0,0,0,0,0
40124,0,0,0,0,0,0,0,0,0,0
40125,23,0,3,0,12,15,23,24,21,0
40126,0,0,19,0,0,0,0,11,11,0
40127,0,0,0,0,0,0,0,0,0,9
40128,0,0,0,0,0,0,0,0,0,0
40129,28,28,28,28,28,28,28,28,28,28
40130,0,0,0,0,0,0,0,0,0,0
40131,0,0,0,0,0,0,0,0,0,0
40132,0,0,0,0,0,0,0,0,0,0
40133,0,0,0,0,0,0,0,12,0,0
40134,0,0,0,0,0,0,0,0,0,0
40135,0,0,0,0,0,0,0,0,0,0
40136,0,0,0,0,0,0,0,0,0,0
40137,0,0,0,0,0,5,0,0,0,0
40138,0,0,0,0,0,0,0,0,0,0
40139,0,0,0,0,0,0,0,0,0,0
40140,0,0,0,0,0,0,0,0,0,0
40141,13,13,13,13,13,13,13,13,13,13
40143,12,19,9,22,6,25,18,54,0,0
40144,0,0,0,18,0,0,0,0,0,0
40145,33,33,33,33,33,33,33,33,33,33
40146,23,23,23,23,23,23,23,23,23,23
40147,0,0,0,0,0,0,0,0,0,0
40149,0,7,15,16,0,0,8,0,11,0
40150,0,28,10,30,1,11,0,0,40,24
40151,0,15,0,0,16,5,0,0,0,14
40153,0,0,0,0,0,0,0,0,0,0
40154,0,0,0,0,0,0,0,0,0,0
40155,0,0,0,0,0,0,0,0,0,0
40156,0,0,0,0,0,0,0,0,0,0
40157,0,18,0,4,31,28,0,0,0,16
40158,0,18,0,0,0,0,0,0,0,24
40159,18,18,18,18,18,18,18,18,18,18
40160,22,22,22,22,22,22,22,22,22,22
40161,0,14,0,0,0,7,0,0,0,26
40162,10,10,10,10,10,10,10,10,10,10
40163,15,0,0,0,7,0,27,0,13,21
40164,6,26,32,0,9,0,0,0,29,21
40165,0,0,2,17,0,0,0,11,23,15
40168,19,0,0,0,0,0,0,0,0,0
40169,0,0,0,0,0,0,0,0,0,0
40170,21,21,21,21,21,21,21,21,21,21
40171,0,22,0,0,0,0,0,0,0,0
40172,20,18,0,0,26,0,0,0,12,25
40173,0,0,0,0,0,0,0,0,0,0
40174,0,0,0,0,0,0,0,0,0,0
40175,0,0,0,0,0,0,0,0,0,0
40176,0,0,0,0,0,0,0,0,0,0
40177,0,0,0,23,5,0,0,13,7,0
40178,0,0,0,0,0,0,0,0,18,0
40179,8,18,0,0,27,0,0,13,0,0
40180,0,19,11,8,0,0,28,0,0,0
40181,10,10,10,10,10,10,10,10,10,10
40182,26,33,13,12,15,0,7,25,0,10
40183,13,0,24,30,0,0,0,0,0,12
40184,0,0,0,0,0,0,0,0,0,0
40185,0,0,0,0,0,0,0,0,6,0
40186,17,17,17,17,17,17,17,17,17,17
40187,0,0,0,0,0,0,0,0,0,0
40188,0,0,0,0,0,0,0,0,0,0
40189,7,7,7,7,7,7,7,7,7,7
40190,0,0,0,0,0,0,0,0,0,0
40191,20,20,20,20,20,20,20,20,20,20
40192,17,18,0,0,0,12,0,0,3,25
40193,0,0,0,0,0,0,0,0,0,11
40194,0,0,0,0,0,0,0,0,0,0
40195,0,0,0,0,0,0,0,0,0,0
40196,10,8,18,14,17,25,21,16,11,4
40197,0,10,0,0,0,0,0,0,0,0
40198,21,26,21,21,21,21,21,21,21,21
40199,0,0,0,0,0,0,20,0,0,0
40200,5,5,5,5,5,5,5,5,5,5
40201,0,0,0,0,0,0,0,0,7,0
40202,4,4,4,4,4,4,4,4,4,21
40203,0,0,0,0,0,0,0,22,3,0
40204,0,17,0,0,0,0,11,0,0,0
40205,0,25,0,14,0,22,18,12,3,0
40206,0,0,0,0,0,0,0,0,0,0
40207,22,22,22,22,22,22,22,22,22,22
40208,0,0,0,0,0,0,0,0,0,0
40209,0,16,20,0,0,0,0,0,0,0
40210,0,0,0,0,0,0,0,0,0,0
40211,0,0,0,0,0,0,0,0,9,0
40212,0,0,0,0,0,0,0,0,0,0
40213,0,19,0,13,12,0,0,0,0,0
40214,0,0,0,0,0,0,0,0,0,0
40215,0,0,0,37,0,0,18,0,0,0
40216,6,6,6,6,6,6,6,6,6,6
40217,0,0,13,0,0,0,0,0,0,0
40218,0,0,36,0,0,0,0,0,0,0
40219,16,0,0,11,10,0,20,22,18,19
40220,0,0,0,0,0,0,0,0,0,0
40221,23,23,23,23,23,23,23,23,23,23
40222,7,7,7,7,7,7,7,7,7,7
40223,18,6,14,13,27,15,14,6,16,12
40224,11,21,0,0,0,9,3,0,0,0
40225,0,0,0,0,0,0,0,0,0,0
40227,0,0,0,0,0,0,0,0,0,0
40228,12,12,12,12,30,12,12,12,12,12
40229,16,0,0,0,0,0,0,0,0,0
40230,30,30,30,30,30,30,30,30,30,30
40232,0,0,0,0,0,0,26,0,7,12
40233,0,19,0,0,0,0,0,0,0,15
40234,0,0,0,0,0,0,0,0,0,0
40235,0,0,0,0,0,0,0,0,0,0
40236,0,0,0,0,0,0,0,0,0,0
40237,0,19,0,12,0,21,10,0,12,0
40239,0,0,0,0,0,16,0,0,0,0
40240,20,20,20,20,20,20,20,20,20,20
40241,0,0,0,0,0,0,0,0,0,0
40243,0,0,0,0,0,0,0,0,0,0
40244,0,0,0,0,0,0,0,0,0,0
40245,16,16,16,16,16,16,16,16,16,16
40246,36,8,11,5,13,17,14,5,12,6
40247,0,0,33,18,0,6,0,17,12,0
40248,0,0,0,0,0,0,0,0,0,0
40249,0,0,0,0,0,0,0,0,0,0
40250,15,0,29,0,14,8,0,0,10,18
40251,22,22,22,22,22,22,22,22,22,22
40252,0,0,0,0,0,0,0,0,0,0
40253,0,0,0,0,0,0,0,0,0,0
40254,0,0,0,0,0,0,0,0,0,5
40255,18,18,18,18,18,18,18,18,18,18
40256,1,1,1,1,1,1,1,1,1,1
40257,0,0,0,0,0,0,11,0,0,0
40258,26,14,0,16,13,17,0,0,0,0
40259,0,0,0,0,0,0,0,0,0,0
40260,0,0,0,0,0,0,0,0,0,0
40261,10,10,10,10,10,10,10,10,10,10
40262,2,2,2,2,2,2,2,2,2,2
40264,0,0,0,0,0,0,0,0,0,0
40265,0,0,0,0,0,0,0,0,0,0
40266,0,0,0,0,0,0,0,0,0,0
40267,0,0,4,14,0,0,0,0,0,0
40268,0,0,0,0,0,0,0,0,0,0
40269,27,27,27,27,27,27,27,27,27,27
40270,21,0,11,10,0,0,0,10,0,6
40271,0,0,0,0,0,0,0,25,0,0
40272,6,6,6,6,6,6,6,6,6,6
40273,0,0,0,0,0,0,0,0,19,0
40274,0,0,0,0,0,0,0,0,0,0
40276,0,0,0,0,0,0,0,0,0,10
40277,0,0,25,0,5,0,0,17,11,0
40278,0,0,0,0,0,0,0,0,0,0
40279,18,0,0,0,29,0,0,0,0,0
40280,18,18,18,18,18,18,18,18,18,18
40281,0,0,0,12,0,0,0,15,7,0
40282,0,0,0,0,0,0,0,0,0,0
40283,0,0,0,0,0,0,5,0,0,0
40284,17,12,0,14,14,0,16,10,0,0
40285,0,0,14,0,8,0,0,0,0,0
