ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
10606,0,14,0,11,12,0,0,0,0,9
10607,0,0,0,0,0,0,0,0,0,0
10608,14,14,14,14,14,14,14,14,14,14
10609,0,0,0,0,0,0,0,0,0,0
10610,0,7,14,27,9,0,11,0,4,16
10611,0,0,0,0,0,0,0,0,0,0
10612,0,0,0,0,0,0,0,0,0,6
10613,0,0,0,0,0,0,0,0,0,0
10614,11,11,11,11,11,11,11,11,11,11
10615,3,3,3,3,3,3,3,3,3,3
10616,21,21,21,21,21,21,21,21,21,21
10617,13,13,13,13,13,13,13,13,13,13
10618,0,0,0,0,0,0,0,0,0,0
10619,0,0,0,0,0,0,0,0,0,0
10620,26,12,17,9,20,2,11,16,14,40
10621,9,0,0,10,0,0,0,0,0,12
10622,0,0,0,0,0,0,0,0,22,0
10623,0,0,0,0,0,0,0,9,0,29
10624,19,0,0,0,0,7,7,30,0,0
10625,0,0,0,0,0,0,0,0,0,0
10627,0,0,0,0,0,0,19,13,0,23
10628,23,23,23,23,23,23,23,23,23,23
10629,0,0,0,0,0,0,0,0,0,0
10630,0,0,0,11,0,0,0,0,0,0
10631,0,29,30,32,36,26,12,17,9,8
10632,0,0,0,0,0,0,0,0,0,0
10633,0,0,0,0,0,0,0,0,0,0
10634,11,17,10,10,0,0,9,0,0,34
10635,16,16,16,16,16,16,16,16,16,16
10636,0,0,0,0,0,0,0,0,0,0
10637,0,0,0,0,0,0,0,0,0,0
10638,0,0,0,35,8,0,12,0,0,0
10639,0,0,0,0,0,0,0,0,0,0
10640,0,0,0,0,0,0,0,0,0,0
10641,16,8,15,19,14,12,37,32,10,12
10643,0,0,0,0,0,0,0,0,0,0
10644,0,0,0,0,0,0,0,0,0,0
10645,19,0,0,0,0,0,0,20,0,26
10646,0,0,0,0,13,0,0,0,0,0
10647,11,0,0,0,0,9,0,0,0,28
10648,0,0,0,0,0,0,15,0,0,0
10649,0,0,0,0,0,0,0,0,0,0
10650,9,9,9,9,9,9,9,9,9,9
10651,6,30,23,0,18,9,0,26,10,0
10652,16,0,27,31,23,0,21,10,8,30
10653,13,0,0,0,0,0,0,18,0,20
10654,0,0,0,0,0,0,0,0,0,0
10655,2,2,2,2,2,2,2,2,2,2
10656,0,0,0,0,0,0,0,0,0,0
10657,0,0,0,0,0,0,0,0,0,0
10658,0,0,12,12,0,0,8,13,0,12
10659,0,16,0,0,0,0,0,0,0,0
10660,0,0,0,0,0,0,0,0,0,0
10661,0,0,0,0,0,0,0,0,0,0
10662,0,0,0,0,0,0,0,0,0,0
10663,0,0,0,12,24,0,0,0,0,0
10664,0,0,0,0,0,0,0,0,0,0
10665,0,8,0,0,0,0,0,0,0,0
10666,0,0,0,0,0,0,1,0,0,0
10667,17,0,0,0,26,0,0,0,26,21
10668,0,0,0,0,0,0,0,0,0,0
10669,0,0,13,0,0,0,0,0,0,12
10670,0,22,16,10,14,16,0,0,0,0
10671,0,0,26,13,13,15,23,4,28,11
10672,16,16,16,16,16,16,16,16,16,16
10673,36,12,20,16,20,30,23,21,36,29
10674,0,0,0,0,0,0,0,0,0,0
10675,0,0,0,0,0,0,0,0,0,0
10676,0,18,0,0,0,0,0,0,0,0
10677,10,0,18,0,0,0,0,0,0,0
10678,3,3,3,3,3,3,3,3,3,3
10679,21,29,9,10,0,23,12,17,26,19
10680,53,53,53,53,53,53,53,53,53,53
10681,0,0,11,0,0,0,0,21,0,16
10682,0,0,0,0,0,0,17,0,0,0
10683,9,9,9,9,9,9,9,9,9,9
10684,8,35,0,0,15,0,0,0,0,0
10685,0,0,0,0,0,0,0,0,0,0
10686,0,0,0,0,0,0,0,0,0,0
10687,13,13,13,13,13,13,13,13,13,13
10688,0,0,0,0,0,18,0,0,0,0
10689,24,24,24,24,24,24,24,24,24,24
10690,0,0,0,0,18,0,0,0,0,0
10691,0,0,0,0,0,0,0,0,0,0
10692,0,0,0,0,0,0,0,0,0,0
10693,0,0,13,0,0,0,0,0,0,0
10694,16,16,16,16,16,16,16,16,16,16
10695,11,0,0,26,33,6,20,12,16,0
10696,0,0,0,0,0,0,0,0,0,0
10697,0,0,0,0,4,0,0,0,0,52
10698,33,33,33,33,33,33,33,33,33,33
10699,16,16,16,16,16,16,16,16,16,16
10700,0,0,0,0,0,0,0,0,0,0
10701,0,0,0,0,0,0,0,0,0,0
10702,12,0,0,0,0,0,0,0,0,0
10703,0,0,0,22,0,0,0,0,0,0
10704,12,0,0,10,0,0,0,0,0,0
10706,0,0,0,0,0,0,0,0,0,0
10707,0,0,0,0,0,0,0,0,0,0
10708,6,6,6,6,6,6,6,6,6,6
10709,0,0,0,7,0,0,0,0,0,0
10710,0,0,0,0,0,0,0,0,0,0
10711,11,11,11,11,11,11,11,11,11,11
10712,18,0,0,0,21,0,0,0,0,0
10713,0,0,0,0,0,0,0,0,0,0
10714,0,0,0,0,0,0,0,0,0,0
10715,0,0,0,0,0,4,0,0,0,0
10716,12,22,37,0,25,0,15,14,16,18
10717,0,0,0,0,0,0,0,0,0,0
10718,0,0,0,0,0,0,0,0,0,14
10719,0,37,21,0,0,0,13,0,0,15
10720,22,0,0,0,0,0,22,0,0,0
10721,0,0,0,0,0,0,0,0,0,0
10722,0,0,0,18,0,0,0,0,0,0
10723,0,0,0,0,0,0,0,0,0,0
10724,0,0,0,0,0,0,0,0,0,0
10725,0,0,0,0,0,0,0,0,0,0
10726,0,0,10,36,0,0,17,25,0,0
10727,0,0,0,0,0,0,0,0,0,0
10728,29,29,29,29,29,29,29,29,29,29
10729,0,0,20,0,0,15,0,0,16,0
10730,0,0,0,0,0,0,0,0,0,0
10731,0,0,0,0,0,12,0,0,0,0
10732,0,11,0,0,0,21,0,0,0,0
10733,0,0,0,17,32,15,13,17,0,16
10734,0,0,0,0,0,0,0,0,0,0
10735,0,0,0,0,0,0,0,0,0,0
10736,0,0,0,0,0,0,0,0,0,0
10737,20,20,20,20,20,20,20,20,20,20
10738,0,0,0,0,0,0,0,0,0,0
10739,0,0,0,0,0,0,0,0,0,0
10740,7,4,4,0,18,0,5,7,16,25
10741,0,0,0,0,0,0,0,0,0,0
10742,20,0,6,12,30,25,0,0,0,0
10743,0,0,0,0,0,0,0,0,0,0
10744,0,0,12,0,0,0,0,0,0,0
10745,0,0,0,0,0,0,0,0,0,0
10746,0,8,12,0,0,0,0,0,15,27
10747,30,30,30,30,30,30,30,30,30,30
10748,20,20,20,20,20,20,20,20,20,20
10749,26,0,0,0,0,0,0,0,0,0
10750,0,0,0,0,0,0,0,0,0,0
10751,0,0,0,0,0,0,0,0,0,0
10752,0,0,0,0,0,0,0,0,0,0
10753,15,7,23,0,21,0,0,34,12,0
10754,0,17,0,0,0,0,0,0,0,0
10755,29,29,29,29,29,29,29,29,29,29
10756,30,30,30,30,30,30,30,30,30,30
10757,28,28,31,28,28,28,28,28,28,28
10758,0,0,0,0,0,0,0,0,0,0
10759,0,0,0,0,0,0,0,0,0,0
10760,0,0,0,0,0,0,0,0,0,0
10761,16,16,16,16,16,16,16,16,16,16
10762,0,0,0,0,0,0,0,23,0,0
10763,8,29,8,23,12,22,8,26,8,8
10764,0,0,0,0,0,0,0,0,0,0
10765,0,0,0,0,0,0,7,0,0,0
10766,0,0,0,0,0,0,0,0,0,0
10767,0,0,0,0,0,0,0,0,0,0
10768,18,18,18,18,18,18,18,18,18,18
10769,0,23,0,0,0,7,19,0,13,26
10770,5,5,5,5,5,5,5,5,5,5
10771,0,0,0,0,0,0,0,0,0,0
10772,0,0,16,0,0,0,0,0,23,0
10773,0,0,0,0,0,0,0,0,0,0
10774,0,0,0,0,0,0,0,0,0,0
10775,0,0,0,0,0,0,0,0,0,0
10776,19,19,19,19,19,19,19,19,19,19
10777,0,0,0,0,0,0,0,0,0,0
10778,14,14,14,14,14,14,14,14,14,14
10779,0,0,0,0,0,0,0,0,0,0
10780,0,0,0,0,0,0,0,0,0,0
10781,9,0,14,19,0,17,0,0,22,15
10782,18,18,18,18,18,18,18,18,18,18
10783,0,0,0,0,0,0,0,0,0,0
10784,0,0,0,0,2,0,0,0,0,0
10785,0,0,0,0,0,28,6,0,0,0
10786,16,16,16,16,16,16,16,16,16,16
10787,0,0,0,0,0,0,0,0,0,0
10788,0,6,0,0,0,0,0,0,0,0
10789,0,0,0,0,0,0,0,0,0,0
10790,0,0,0,0,0,0,0,0,0,0
10791,3,3,3,3,3,3,3,16,3,3
10792,16,10,35,22,11,17,18,20,17,10
10793,0,23,0,0,0,0,0,0,0,0
10794,0,0,16,0,0,0,0,0,0,20
10795,0,0,0,0,0,0,0,0,0,0
10796,36,0,0,17,13,0,18,8,11,0
10797,0,10,0,0,0,0,0,0,0,0
10798,0,0,0,11,0,0,0,0,0,0
10799,0,28,23,16,12,0,0,25,25,0
10800,0,0,0,0,0,0,17,0,0,6
10801,0,0,0,0,0,19,0,0,0,0
10802,0,0,0,0,0,0,0,0,0,0
10803,0,0,0,0,0,0,0,0,0,0
10804,6,6,6,6,6,6,6,6,6,6
10805,0,0,0,3,22,0,7,6,0,0
10806,18,18,18,18,18,18,18,18,18,18
10807,0,0,0,0,0,0,0,5,0,0
10808,14,14,14,14,14,14,14,14,14,14
10809,0,0,0,0,0,0,0,0,0,0
10810,8,8,8,8,8,8,8,8,8,8
10811,0,0,22,0,0,0,0,0,0,0
10812,0,0,0,0,0,0,0,0,0,0
10813,38,0,7,0,27,24,0,23,23,0
10814,0,0,0,0,0,0,0,0,0,0
10815,0,0,0,0,0,0,0,24,3,0
10816,0,0,23,12,8,18,0,14,17,16
10817,0,21,0,0,0,0,0,0,0,0
10818,21,0,5,0,28,9,31,0,0,0
10819,0,0,0,0,0,0,0,0,0,0
10820,0,0,0,0,0,0,0,0,0,0
10821,24,0,0,0,0,0,18,0,5,0
10822,0,0,0,16,0,0,0,0,0,0
10823,0,0,0,0,0,0,0,0,0,0
10824,0,0,5,20,16,15,0,0,0,22
10825,0,10,18,0,0,0,0,18,10,12
10826,0,0,0,0,0,0,0,0,0,14
10827,0,0,0,0,0,0,0,0,0,0
10828,0,0,0,0,0,0,0,0,0,0
10830,12,12,12,12,12,12,12,12,12,12
10831,0,0,0,0,0,0,0,0,0,0
10832,0,0,0,0,0,0,0,0,0,0
10833,0,0,0,0,0,0,0,0,0,0
10834,0,0,0,0,0,0,0,0,0,0
10835,0,0,0,0,0,3,0,0,0,22
10836,0,0,0,0,0,0,0,0,0,0
10837,18,0,0,0,0,0,10,0,0,0
10839,0,0,8,16,0,7,6,14,4,0
10840,0,0,0,0,0,0,0,0,0,0
10841,0,0,0,0,0,0,0,0,0,0
10842,11,0,0,20,0,0,0,0,0,0
10843,0,0,0,0,0,0,0,0,0,0
10844,0,0,0,0,0,0,0,12,0,0
10845,4,12,13,41,20,7,8,0,17,7
10846,22,13,6,4,29,15,27,21,15,0
10847,0,0,0,0,0,33,0,0,0,0
10848,0,0,0,0,0,0,0,0,0,0
10849,15,15,15,15,15,15,15,15,15,15
10850,0,0,0,0,0,0,0,0,0,0
10852,0,0,0,0,0,0,0,0,0,0
10853,0,16,0,0,0,0,0,0,47,0
10854,0,0,0,0,0,15,0,0,0,0
10855,17,0,16,0,0,0,0,4,0,35
10856,6,7,0,0,0,6,0,2,0,0
10857,15,15,15,15,15,15,15,15,15,15
10858,26,26,26,26,26,26,26,26,26,26
10859,0,0,0,0,0,0,0,0,0,0
10860,0,0,0,0,0,0,0,0,0,0
10861,0,0,15,0,0,8,0,0,0,0
10862,0,0,0,0,0,0,0,0,0,0
10863,0,8,0,13,0,0,0,0,0,22
10864,0,0,31,0,0,0,0,0,0,0
10865,0,0,0,0,0,6,0,11,0,14
10866,0,0,0,0,0,0,0,0,0,0
10867,0,0,0,0,0,0,0,0,0,0
10868,0,13,0,0,32,0,0,0,34,0
10869,0,11,0,28,14,15,0,9,0,49
10870,19,0,6,0,17,0,20,0,0,0
10871,0,0,0,0,0,0,0,0,0,0
10872,5,0,0,0,0,0,5,0,0,0
10873,0,0,0,0,0,0,0,0,0,0
10874,0,0,0,0,0,0,0,0,0,0
20001,0,0,0,0,0,0,0,0,0,0
20002,0,0,0,0,0,0,0,0,0,0
20003,0,0,0,0,0,0,0,0,0,0
20004,0,27,14,0,0,0,0,0,36,0
20005,0,0,0,0,0,0,0,0,0,0
20006,0,0,0,0,0,0,0,0,0,0
20007,24,24,24,24,24,24,24,24,24,24
20008,0,0,0,0,0,0,0,0,0,0
20009,14,0,0,0,0,0,0,0,0,0
20010,0,0,0,0,0,0,0,0,0,0
20011,0,0,0,0,0,0,0,0,0,0
20012,0,0,0,0,0,0,0,0,0,0
20013,16,16,16,16,16,16,16,16,16,16
20014,0,0,0,0,0,0,0,0,0,0
20015,0,0,0,0,0,0,0,0,0,0
20016,0,0,0,0,0,0,0,0,0,0
20017,0,0,0,0,0,0,0,0,0,0
20018,0,0,0,0,0,0,0,0,0,0
20019,0,0,0,0,0,0,0,0,0,0
20020,0,0,0,0,0,0,0,0,0,0
20021,42,42,42,42,42,42,42,42,42,42
20022,0,0,0,0,0,0,0,0,0,0
20023,0,0,0,0,0,0,0,0,0,0
20024,6,6,6,6,6,6,6,6,6,6
20025,0,0,0,0,0,0,0,0,0,0
20026,0,0,0,0,0,0,0,0,0,0
20027,0,0,0,0,0,0,0,0,0,0
20028,21,21,21,21,21,21,21,21,21,21
20029,0,22,16,10,0,0,0,20,15,15
20030,0,0,0,0,0,0,0,0,0,0
20031,0,0,0,0,0,0,0,0,0,0
20032,12,12,12,12,12,12,12,12,12,12
20033,8,8,8,8,8,8,8,8,8,8
20034,0,0,0,0,0,0,0,0,0,18
20035,9,9,9,9,9,9,9,9,9,9
20036,0,0,0,0,0,0,0,0,0,0
20037,27,27,27,27,27,27,27,27,27,27
20038,0,0,0,0,0,0,0,0,0,16
20039,0,0,0,0,0,0,0,0,0,0
20040,0,0,0,0,0,0,0,0,0,0
20041,21,21,21,21,21,21,21,21,21,21
20042,0,0,0,0,0,0,0,0,0,0
20043,16,16,16,16,16,16,16,16,16,16
20044,0,0,0,0,0,0,0,0,0,0
20045,15,15,15,15,15,15,15,15,15,15
20046,0,0,0,0,0,0,0,0,0,0
20047,0,0,0,0,0,0,0,0,0,0
20048,17,17,17,17,17,17,17,17,17,17
20049,0,0,0,0,0,0,0,0,0,0
20050,0,0,0,0,0,0,0,0,0,0
20051,0,25,0,0,0,0,0,0,0,0
20052,0,0,0,0,0,0,0,0,0,0
20053,0,0,0,0,0,0,0,0,0,0
20054,0,0,0,0,0,0,0,0,0,0
20055,0,0,0,0,0,0,0,0,0,0
20056,0,0,0,0,0,0,0,0,0,0
20057,16,13,0,20,12,0,21,25,0,0
20058,29,29,29,29,29,29,29,29,29,29
20059,24,24,24,24,24,24,24,24,24,24
20060,0,0,0,0,0,0,0,0,0,0
20061,0,24,13,0,0,0,0,0,11,10
20062,15,15,15,15,15,15,15,15,15,15
20063,0,0,0,0,0,0,0,0,0,0
20064,0,0,0,0,0,0,0,0,0,0
20065,0,0,0,0,0,0,0,0,0,0
20066,0,0,0,0,0,0,0,0,0,0
20067,0,0,0,0,0,0,0,0,0,0
20068,19,19,19,19,19,19,19,19,19,19
20069,0,0,1,0,0,7,0,23,0,0
20070,0,0,0,0,0,0,0,0,0,0
20071,26,0,0,10,0,19,17,15,18,25
20072,31,31,31,31,31,31,31,31,31,31
20073,0,0,9,21,0,0,0,0,0,0
20074,15,18,22,27,14,25,14,23,25,24
20075,12,12,12,12,12,12,12,12,12,12
40001,16,20,0,14,19,9,10,7,36,39
40002,0,0,0,30,15,0,0,0,0,0
40003,0,0,28,0,0,6,0,0,6,0
40004,0,0,0,0,0,0,0,0,0,0
40005,0,0,0,0,0,0,0,0,9,0
40006,0,0,14,0,0,0,0,0,0,0
40007,0,0,0,0,0,0,0,0,0,0
40008,0,0,0,0,0,0,0,0,0,0
40009,0,0,0,0,0,0,0,0,0,0
40010,0,0,0,0,0,0,0,0,0,0
40011,0,10,0,0,34,0,25,0,10,12
40012,0,0,0,0,0,0,24,0,0,0
40013,0,0,0,0,0,0,0,0,0,0
40014,0,0,0,26,0,0,0,35,0,0
40016,0,0,0,0,0,0,0,0,0,0
40017,24,24,24,24,24,24,24,24,24,24
40018,28,28,28,28,28,28,28,28,28,28
40019,36,36,36,36,36,36,36,36,36,36
40020,0,0,12,0,0,0,0,0,0,0
40021,10,22,11,26,16,20,10,10,10,10
40022,0,0,0,0,0,0,0,0,0,0
40023,0,14,0,0,0,0,0,0,0,0
40024,0,0,0,0,0,0,0,0,0,0
40025,18,18,18,18,18,18,18,18,18,18
40026,0,0,0,0,0,0,7,0,0,0
40027,0,0,0,0,0,0,0,0,0,0
40028,6,0,0,0,0,0,0,0,0,0
40029,0,0,0,0,0,0,0,0,0,0
40030,0,0,0,0,0,0,0,0,0,0
40031,0,0,0,0,0,0,0,0,0,0
40032,0,0,0,0,0,0,0,0,0,0
40033,12,6,12,3,13,12,5,16,17,20
40034,0,0,0,0,0,0,0,0,0,0
40035,10,10,10,10,10,10,10,10,10,10
40036,25,25,25,25,25,25,25,25,25,25
40037,0,24,7,13,8,15,0,11,16,27
40038,0,0,0,0,17,0,0,0,0,0
40039,0,16,0,0,0,0,0,11,22,0
40040,0,0,0,0,0,0,0,0,0,0
40041,0,7,0,6,0,0,25,0,22,36
40042,0,0,0,0,18,0,0,0,4,0
40043,0,0,0,0,9,0,0,0,0,0
40044,0,0,0,0,0,0,0,18,0,0
40045,28,28,28,28,28,28,28,28,28,28
40046,0,0,0,0,19,0,0,0,0,0
40047,0,0,0,0,0,0,14,0,0,0
40048,0,0,0,0,22,0,0,0,0,0
40049,12,12,12,12,12,12,12,12,12,12
40050,0,0,0,0,0,0,0,0,0,0
40051,11,11,11,11,11,11,11,11,11,11
40052,16,16,16,16,16,16,16,16,16,16
40054,0,0,0,0,0,17,0,0,0,0
40055,15,21,0,21,20,16,0,4,0,0
40056,16,14,18,24,23,18,21,27,14,9
40057,7,21,24,18,28,14,29,6,22,15
40058,0,0,0,0,0,0,0,0,0,0
40059,17,0,0,9,0,24,0,0,0,0
40060,14,0,0,0,0,30,0,0,0,0
40061,0,0,0,0,0,0,0,0,0,0
40062,0,0,24,9,0,15,0,0,0,0
40063,25,0,13,0,17,0,17,18,17,18
40064,0,0,0,0,0,0,0,0,0,0
40065,0,0,0,0,0,0,0,0,0,0
40066,0,0,0,0,0,0,0,0,0,0
40067,0,0,0,0,0,0,0,0,0,0
40068,0,0,0,0,0,0,0,0,0,0
40069,0,0,0,0,0,0,0,0,0,0
40070,0,0,0,0,0,0,0,9,0,9
40071,24,24,24,24,24,24,24,24,24,24
40072,12,12,12,12,12,12,12,12,12,12
40073,13,13,13,13,13,13,13,13,13,13
40074,0,0,0,0,0,0,0,0,0,0
40075,9,9,9,9,9,9,9,9,9,9
40076,19,19,19,19,19,19,19,19,19,19
40077,0,0,0,0,0,0,0,5,0,0
40078,0,0,0,0,0,12,0,0,21,0
40079,15,15,15,15,15,15,15,15,15,15
40080,0,0,0,0,0,0,0,0,0,0
40081,0,0,0,0,0,0,0,0,0,0
40082,0,0,0,20,0,0,0,0,0,0
40083,0,0,0,0,0,0,0,0,0,0
40084,25,7,0,15,0,30,5,0,0,21
40085,0,0,10,0,0,0,0,0,0,0
40086,0,0,0,0,0,0,0,32,0,0
40087,0,0,0,0,0,0,0,0,0,0
40088,0,0,0,0,0,0,0,0,0,0
40089,0,0,0,0,0,0,0,0,0,0
40090,0,0,0,0,0,0,0,0,0,0
40091,0,0,0,0,0,0,0,0,0,0
40093,0,0,0,0,0,0,0,0,0,0
40094,0,0,0,0,0,0,0,0,0,0
40095,0,0,0,0,0,0,0,0,0,0
40096,0,0,0,0,0,0,14,0,0,0
40097,0,0,0,0,0,0,0,0,0,0
40098,0,0,0,0,0,0,0,0,0,0
40099,0,6,0,0,0,0,0,0,0,5
40100,0,0,0,17,0,0,0,0,0,0
40101,0,0,0,0,0,0,0,0,0,0
40102,0,0,0,0,0,0,14,0,0,0
40103,0,0,0,0,0,0,0,0,0,0
40104,0,0,0,0,0,0,0,0,0,0
40105,0,0,0,0,0,0,0,0,0,0
40106,0,0,0,0,0,0,0,0,0,0
40107,0,0,0,0,0,0,0,0,0,0
40108,14,6,0,28,34,9,13,27,48,0
40109,0,0,0,0,0,0,0,0,0,0
40110,0,0,0,0,0,0,0,0,0,0
40111,0,0,0,0,0,0,0,0,0,0
40112,0,0,0,0,0,0,0,0,0,0
40113,0,0,0,5,13,0,8,5,12,10
40114,0,0,0,0,0,0,0,0,0,17
40115,0,0,0,4,0,0,0,0,30,20
40116,20,20,20,20,20,20,20,20,20,20
40117,0,0,0,0,0,0,0,11,0,0
40118,0,0,0,9,0,0,0,0,0,0
40119,0,0,0,0,0,0,0,0,0,0
40120,0,0,0,0,0,0,0,0,0,0
40121,5,24,12,0,0,0,18,7,20,15
40122,0,8,0,0,0,24,20,0,0,0
40123,0,0,0,0,0,0,0,0,0,0
40124,0,7,0,0,0,22,0,19,0,0
40125,0,0,0,0,0,0,0,0,0,0
40126,0,0,0,0,0,0,0,0,0,0
40127,20,20,20,20,20,20,20,20,20,20
40129,0,0,0,0,0,0,0,0,0,0
40130,24,24,24,24,24,24,24,24,24,24
40131,0,0,19,0,0,0,0,0,0,0
40132,0,0,0,0,0,0,0,0,0,0
40133,0,0,0,0,0,0,0,0,0,0
40134,0,0,0,0,19,0,0,0,8,0
40135,0,0,0,0,0,0,0,0,0,0
40136,0,0,0,0,0,0,0,0,0,0
40137,9,5,0,0,16,0,0,22,14,0
40138,0,0,0,0,0,0,0,0,0,0
40139,0,0,0,0,0,0,0,0,0,0
40140,0,0,0,0,0,0,0,0,0,0
40141,0,0,0,0,0,6,0,0,0,0
40142,11,11,11,11,11,11,11,11,11,11
40143,0,0,0,0,0,0,0,19,10,0
40145,0,0,0,0,0,0,0,0,0,0
40146,0,0,0,0,35,0,0,0,0,0
40147,0,0,0,5,0,0,0,0,0,12
40148,0,0,0,0,0,0,0,0,0,0
40149,0,0,0,0,0,0,0,0,0,0
40150,0,0,0,0,0,0,0,0,0,0
40151,0,0,0,0,0,0,0,0,0,0
40152,17,17,17,17,17,17,17,17,17,17
40153,0,0,0,0,0,0,0,0,0,0
40154,0,0,0,0,0,0,0,0,0,0
40155,0,0,0,0,0,0,0,0,16,0
40156,0,0,0,0,0,0,0,0,0,0
40157,26,6,15,11,10,7,10,24,17,18
40158,3,3,3,3,3,3,3,3,3,3
40159,0,0,13,0,0,0,0,0,31,0
40160,0,0,0,0,0,0,0,0,0,0
40161,19,12,38,3,0,22,16,0,0,16
40162,12,12,12,12,12,12,12,12,12,12
40163,0,0,0,0,0,0,0,0,0,13
40164,0,0,0,0,0,0,0,0,38,0
40165,13,13,13,13,13,13,13,13,13,13
40166,7,0,0,0,0,0,0,0,8,0
40167,0,0,0,0,0,0,0,0,0,0
40168,0,0,0,0,0,0,0,0,0,0
40169,0,0,0,0,0,0,0,0,0,0
40170,31,31,31,31,31,31,31,31,31,31
40171,10,10,18,22,21,9,20,6,6,7
40172,9,0,0,0,0,0,0,0,0,0
40173,0,0,0,0,0,0,0,0,0,4
40174,0,0,0,0,0,0,0,0,0,0
40175,0,0,0,0,0,0,0,0,0,0
40176,0,0,21,0,0,0,0,0,0,0
40177,0,0,0,0,0,0,0,0,0,0
40178,0,0,0,0,0,0,0,0,0,0
40179,7,0,0,0,0,0,0,0,0,0
40180,12,0,0,0,0,0,0,0,0,0
40181,0,0,0,0,0,0,0,0,0,0
40182,13,13,13,13,13,13,13,13,13,13
40183,0,0,0,0,9,0,0,0,11,21
40184,0,0,0,0,0,0,0,0,0,0
40185,0,0,0,0,0,0,0,0,0,0
40186,18,18,18,18,18,18,18,18,18,18
40187,0,19,0,10,7,26,6,0,0,0
40188,0,0,0,0,0,0,0,0,0,0
40189,24,24,24,24,24,24,24,24,24,24
40190,0,0,0,0,0,0,0,0,0,0
40193,0,0,20,0,12,0,12,0,0,0
40194,22,22,22,22,22,22,22,22,22,22
40195,0,24,0,0,18,0,0,0,0,0
40196,0,0,0,0,0,0,0,0,0,0
40197,20,0,0,0,0,0,0,0,0,0
40198,0,0,0,0,0,0,0,0,0,0
40199,0,0,0,15,0,0,0,0,0,0
40200,14,0,0,0,0,0,0,0,0,0
40201,0,0,0,0,0,0,0,0,0,0
40202,0,0,0,0,26,0,0,0,0,0
40203,0,0,0,0,0,0,0,22,18,0
40205,0,0,0,0,0,0,0,0,0,0
40206,0,0,0,0,0,0,0,0,0,0
40207,0,0,0,0,0,0,0,0,0,0
40208,0,0,0,0,0,0,0,0,0,0
40209,0,0,0,0,0,0,0,0,0,0
40210,0,0,0,0,0,0,0,0,0,0
40211,0,0,0,0,0,0,8,0,0,0
40212,14,14,14,14,14,14,14,14,14,14
40213,0,0,0,0,0,0,0,0,0,0
40214,0,0,0,0,0,0,0,0,0,0
40215,16,16,16,16,16,16,16,16,16,16
40216,22,22,22,22,22,22,22,22,22,22
40217,0,0,0,0,0,0,0,0,0,0
40218,0,0,0,0,0,0,0,0,0,0
40219,0,0,0,0,0,0,0,0,0,0
40220,6,6,6,6,6,6,6,6,6,6
40221,14,14,14,14,14,14,14,14,14,14
40222,15,15,15,15,15,15,15,15,15,15
40223,18,18,18,20,18,18,18,18,18,18
40224,0,0,0,0,0,0,0,0,0,0
40225,0,0,0,0,0,0,0,0,0,0
40226,27,0,21,0,0,0,0,6,22,0
40227,0,0,0,0,0,15,0,0,0,0
40228,6,11,0,0,0,0,0,0,0,0
40229,0,0,0,0,7,0,0,0,0,0
40230,12,12,12,12,12,12,12,12,12,12
40231,4,4,16,4,4,4,4,4,4,4
40232,0,0,0,0,0,0,0,14,0,0
40233,4,4,4,4,4,4,4,4,4,4
40235,0,0,0,0,0,0,0,0,0,0
40236,0,0,0,0,0,0,22,0,0,5
40237,0,0,38,0,0,0,0,0,13,0
40238,0,0,0,0,0,0,0,0,0,0
40239,14,5,0,15,15,7,0,0,0,0
40240,0,0,0,16,0,0,0,0,30,0
40241,0,0,21,0,0,0,0,0,0,0
40242,0,0,0,0,0,0,0,0,0,0
40243,0,0,0,0,0,0,0,0,0,0
40244,20,20,20,20,20,20,20,20,20,20
40245,0,0,0,0,0,0,0,0,0,0
40246,17,17,17,17,17,17,17,17,17,17
40247,25,25,25,25,25,25,25,25,25,25
40248,0,0,0,9,0,0,0,0,0,0
40249,8,8,8,8,8,8,8,8,8,8
40250,0,0,0,0,0,0,0,0,0,0
40251,0,0,0,0,0,0,0,0,0,0
40252,15,15,15,15,15,15,15,15,15,15
40253,0,0,0,0,0,0,0,0,0,0
40254,0,0,0,0,0,0,0,0,0,0
40255,0,0,0,0,0,0,0,0,0,0
40256,0,0,0,0,0,0,0,0,0,0
40257,4,4,4,4,4,4,15,4,4,4
40258,0,0,0,0,0,0,0,0,0,0
40259,0,0,0,0,0,0,0,0,0,0
40260,17,8,20,5,41,26,0,28,5,16
40261,0,0,0,0,0,0,0,0,0,0
40262,0,0,0,0,0,0,0,0,0,0
40263,17,17,17,17,17,17,17,17,17,17
40264,24,24,24,24,24,24,24,24,24,24
40265,0,18,14,13,0,10,0,23,10,0
40266,16,16,16,16,16,16,16,16,16,16
40268,0,0,0,0,0,0,0,0,0,0
40269,6,0,0,0,0,0,0,0,0,0
40270,0,0,0,0,0,15,0,0,0,0
40271,9,0,0,0,7,0,0,0,0,0
40272,0,0,0,0,0,0,0,0,0,0
40273,16,0,0,0,25,0,25,0,27,0
40274,0,0,0,0,0,0,0,0,0,0
40275,5,5,5,5,5,5,5,5,5,5
40277,32,32,32,32,32,32,32,32,32,32
40278,34,34,34,34,34,34,34,34,34,34
40279,0,0,0,0,0,26,0,0,0,0
40280,18,18,18,18,18,18,18,18,18,18
